FirstKO	WTMu	FirstMu	FirstSubpoolID	FirstSubpoolNum	EsKcatNum	DKO	DKOMu	DKOSubpoolID	DKOSubpoolNum
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P00904_3	0.11	subpool_P00904	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P00935_3	0.11	subpool_P00935	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P04036_3	0.11	subpool_P04036	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P04079_3	0.11	subpool_P04079	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P06959_3	0.109451233376066	subpool_P06959	0.0301259238407806
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P08179_3	0.11	subpool_P08179	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P09832_3	0.11	subpool_P09832	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0A7I7_3	0.11	subpool_P0A7I7	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0A825_3	0.11	subpool_P0A825	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0A836_3	0.106133071050999	subpool_P0A836	0.0292126156722663
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0AB98_3	0.11	subpool_P0AB98	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0ABA0_3	0.11	subpool_P0ABA0	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0ABA4_3	0.11	subpool_P0ABA4	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0ABA6_3	0.11	subpool_P0ABA6	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0ACD4_3	0.11	subpool_P0ACD4	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0AGG0_3	0.11	subpool_P0AGG0	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P0AGK1_3	0.11	subpool_P0AGK1	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P22634_3	0.11	subpool_P22634	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P23845_3	0.11	subpool_P23845	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P27300_3	0.11	subpool_P27300	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P33221_3	0.11	subpool_P33221	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P45578_3	0.11	subpool_P45578	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P69503_3	0.11	subpool_P69503	0.0302769692060565
usage_prot_P00904_3	0.11	0.11	subpool_P00904	0.0302769692060565	0.0154453064190326	usage_prot_P75809_3	0.11	subpool_P75809	0.0302769692060565
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P00904_3	0.11	subpool_P00904	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P00935_3	0.11	subpool_P00935	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P04036_3	0.11	subpool_P04036	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P04079_3	0.11	subpool_P04079	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P06959_3	0.109460744617906	subpool_P06959	0.0414449107779163
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P08179_3	0.11	subpool_P08179	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P09832_3	0.11	subpool_P09832	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0A7I7_3	0.11	subpool_P0A7I7	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0A825_3	0.11	subpool_P0A825	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0A836_3	0.106143411368072	subpool_P0A836	0.0401888752828177
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0AB98_3	0.11	subpool_P0AB98	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0ABA0_3	0.11	subpool_P0ABA0	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0ABA4_3	0.11	subpool_P0ABA4	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0ABA6_3	0.11	subpool_P0ABA6	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0ACD4_3	0.11	subpool_P0ACD4	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0AGG0_3	0.11	subpool_P0AGG0	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P0AGK1_3	0.11	subpool_P0AGK1	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P22634_3	0.11	subpool_P22634	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P23845_3	0.11	subpool_P23845	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P27300_3	0.11	subpool_P27300	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P33221_3	0.11	subpool_P33221	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P45578_3	0.11	subpool_P45578	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P69503_3	0.11	subpool_P69503	0.0416490880039646
usage_prot_P00935_3	0.11	0.11	subpool_P00935	0.0416490880039646	0.0416490880039657	usage_prot_P75809_3	0.11	subpool_P75809	0.0303755665831886
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P00904_3	0.11	subpool_P00904	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P00935_3	0.11	subpool_P00935	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P04036_3	0.11	subpool_P04036	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P04079_3	0.11	subpool_P04079	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P06959_3	0.10946074788266	subpool_P06959	0.00442195142737995
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P08179_3	0.11	subpool_P08179	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P09832_3	0.11	subpool_P09832	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0A7I7_3	0.11	subpool_P0A7I7	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0A825_3	0.11	subpool_P0A825	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0A836_3	0.106143383164233	subpool_P0A836	0.00428793785689426
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0AB98_3	0.11	subpool_P0AB98	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0ABA0_3	0.11	subpool_P0ABA0	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0ABA4_3	0.11	subpool_P0ABA4	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0ABA6_3	0.11	subpool_P0ABA6	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0ACD4_3	0.11	subpool_P0ACD4	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0AGG0_3	0.11	subpool_P0AGG0	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P0AGK1_3	0.11	subpool_P0AGK1	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P22634_3	0.11	subpool_P22634	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P23845_3	0.11	subpool_P23845	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P27300_3	0.11	subpool_P27300	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P33221_3	0.11	subpool_P33221	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P45578_3	0.11	subpool_P45578	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P69503_3	0.11	subpool_P69503	0.00444373591835756
usage_prot_P04036_3	0.11	0.11	subpool_P04036	0.00444373591835756	0.00444373591831496	usage_prot_P75809_3	0.11	subpool_P75809	0.00444373591835756
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P00904_3	0.11	subpool_P00904	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P00935_3	0.11	subpool_P00935	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P04036_3	0.11	subpool_P04036	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P04079_3	0.11	subpool_P04079	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P06959_3	0.109458602691941	subpool_P06959	0.0943027345687988
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P08179_3	0.11	subpool_P08179	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P09832_3	0.11	subpool_P09832	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0A825_3	0.11	subpool_P0A825	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0A836_3	0.106141082468194	subpool_P0A836	0.0914445651660054
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0AB98_3	0.11	subpool_P0AB98	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0ABA0_3	0.11	subpool_P0ABA0	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0ABA4_3	0.11	subpool_P0ABA4	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0ABA6_3	0.11	subpool_P0ABA6	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0ACD4_3	0.11	subpool_P0ACD4	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0AGG0_3	0.11	subpool_P0AGG0	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P0AGK1_3	0.11	subpool_P0AGK1	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P22634_3	0.11	subpool_P22634	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P23845_3	0.11	subpool_P23845	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P27300_3	0.11	subpool_P27300	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P33221_3	0.11	subpool_P33221	0.0947691688680834
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P45578_3	0.11	subpool_P45578	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P69503_3	0.11	subpool_P69503	0.0947691688679697
usage_prot_P04079_3	0.11	0.11	subpool_P04079	0.0947691688680834	0.14355438174	usage_prot_P75809_3	0.11	subpool_P75809	0.0947691688679697
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P00904_3	0.109451233376066	subpool_P00904	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P00935_3	0.109460737866694	subpool_P00935	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P04036_3	0.109460747735246	subpool_P04036	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P04079_3	0.109458602691941	subpool_P04079	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P06959_3	0.109460744527646	subpool_P06959	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P08179_3	0.109133615135193	subpool_P08179	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P09832_3	0.10945787255859	subpool_P09832	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0A7I7_3	0.109459444175354	subpool_P0A7I7	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0A825_3	0.109460737886957	subpool_P0A825	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0A836_3	0.102844941581324	subpool_P0A836	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0AB98_3	0.109460747746408	subpool_P0AB98	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0ABA0_3	0.109460747735245	subpool_P0ABA0	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0ABA4_3	0.109460747749924	subpool_P0ABA4	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0ABA6_3	0.109460747746408	subpool_P0ABA6	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0ACD4_3	0.109460747878679	subpool_P0ACD4	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0AGG0_3	0.109460610417028	subpool_P0AGG0	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P0AGK1_3	0.109460738274431	subpool_P0AGK1	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P22634_3	0.109460747735246	subpool_P22634	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P23845_3	0.108268084371619	subpool_P23845	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P27300_3	0.109460744538128	subpool_P27300	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P33221_3	0.109447168934075	subpool_P33221	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P45578_3	0.109459717812336	subpool_P45578	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P69503_3	0.109460570940143	subpool_P69503	0
usage_prot_P06959_3	0.11	0.109460744527646	subpool_P06959	0	0.106741033144837	usage_prot_P75809_3	0.10946066209538	subpool_P75809	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P00904_3	0.11	subpool_P00904	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P00935_3	0.11	subpool_P00935	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P04036_3	0.11	subpool_P04036	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P04079_3	0.11	subpool_P04079	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P06959_3	0.109133615135193	subpool_P06959	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P08179_3	0.11	subpool_P08179	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P09832_3	0.11	subpool_P09832	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0A7I7_3	0.11	subpool_P0A7I7	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0A825_3	0.11	subpool_P0A825	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0A836_3	0.105788319630715	subpool_P0A836	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0AB98_3	0.11	subpool_P0AB98	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0ABA0_3	0.11	subpool_P0ABA0	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0ABA4_3	0.11	subpool_P0ABA4	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0ABA6_3	0.11	subpool_P0ABA6	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0ACD4_3	0.11	subpool_P0ACD4	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0AGG0_3	0.11	subpool_P0AGG0	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P0AGK1_3	0.11	subpool_P0AGK1	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P22634_3	0.11	subpool_P22634	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P23845_3	0.11	subpool_P23845	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P27300_3	0.11	subpool_P27300	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P45578_3	0.11	subpool_P45578	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P69503_3	0.11	subpool_P69503	0
usage_prot_P08179_3	0.11	0.11	subpool_P08179	0	0.0565336867479998	usage_prot_P75809_3	0.11	subpool_P75809	0
usage_prot_P09832_3	0.11	0.11	subpool_P09832	0.0746405266869488	0.0646952325706208	usage_prot_P00904_3	0.11	subpool_P00904	0.0746405266869488
usage_prot_P09832_3	0.11	0.11	subpool_P09832	0.0746405266869488	0.0646952325706208	usage_prot_P00935_3	0.11	subpool_P00935	0.0746405266869488
